user_id,item_id,category_id,hist_item_ids,label
223,29,5,20|9,0
263,119,2,197|181|17|73|177|22|73,0
422,53,5,162|81|19|154|108|81|108|123|54|64|64,1
22,59,7,2|79|129|107|59|39|192|183|190|39|192,1
171,48,7,39|192|190|39|161,1
280,77,3,141|193|105|192|136|105|151|50|91|6|150|65|20,1
112,29,5,68|151|75|159|94|3|88|50|99|25,1
377,196,4,50|6|97|122|75|176,0
319,81,5,42|135|177|74|115,0
202,177,2,118,0
370,150,9,83|145|91|37|47,1
239,50,8,66|170|123|27|171|43|123,0
384,59,7,118|114|93|95|138|142|36|60|181|119|84|195,0
336,33,6,87|25|50|185|34|133|133|95|200|136|194,0
131,184,5,143|53|54|162|113|182|123,0
491,39,7,162|22|45|112|83|113|87|13|188|139|123,0
75,11,10,140|60|23|45|63|144|160|80,1
212,123,5,182,1
92,48,7,121|190|192,1
466,110,3,198|153|195|48|93|21|144|29|86,0
160,182,5,29,1
395,56,6,115|157|78|157|33|56|28|28|33|128|20,1
74,165,9,37|37|36|100|91|100|34|150|5,1
261,68,1,70|89|156|71|80|157|18|87|56|97|116|86|199|183|29,0
358,98,7,189|5|159|46|145|67|62|121|155|114|115|148|35|119|58,0
97,65,4,189,0
39,103,1,71|63|159|79|15|35|61,0
86,153,3,8|147|31|95|147,0
309,150,9,13|161|49|178|100,0
272,19,5,119|60|103|19,0
261,139,5,120|163|123|184|75|30|30|185|163|54,1
477,88,8,41|24|13|176|88|13,1
145,199,10,198|66|112|150|102|171|21|89|166|37|78|199|123|72,1
368,21,4,52|43|198|198,1
254,105,8,179|134|130|194|98|35|196|28|111|151|158|141|86,0
93,195,1,67|179|91|168|11|98|121|134|5|129|168,0
47,51,2,119|181|177|22|82|181|99,1
306,113,5,26|69|72|139|72|113,1
50,97,7,107|74|97|48|48|84|97|84|155|39|98|190|155|48,1
120,176,8,74|128|130|136|173|148|21|71|114|126|173|84|165,0
196,30,5,133|149|27|117|101|28|122,0
131,23,10,63|140|160|180|140|23|60|152,1
162,62,4,198|196|62|87|43|193|196|21|62|62|198|193|67|21|87,1
235,108,5,38|64|184|158|51|67|127|175|41|60|122|172|58|94|137,0
258,177,2,184|180|26|57|10|21|145|23|38|82,0
401,12,8,20|105|94,0
216,92,9,150|100|100|27,1
280,153,3,8|31|118|77|188|118|147|118|153|95|147,1
343,35,1,146|133|91|128|112|156|47|1|81|165|25|173|82|42,0
234,123,5,163|185|164|4|3|120|184|54,0
71,99,2,16|112|135|87,0
40,9,1,29|140|118|136|70|65|135|23|79|21|85|194|171|136,0
353,167,2,21|65|40|11|153|130|82|77|129,1
241,156,2,161|149|42|126|127|56|52|17|30,0
61,103,1,157|148,0
113,88,8,57|89|114|25|192|94|193|193|13|23|37,1
284,113,5,164|113|143|19|162,1
226,62,4,93|65|168|93|189|135,0
40,25,7,111|192|19|93|45|80|144|102|9|18|190,0
393,168,4,45|141|146|53|76,0
276,162,5,123|3|19|139|120|54|120|26|120|69,0
295,23,10,193|21|108|15|180|32|51|132|177|84|53|70|184,0
455,169,1,156|55|69|92|14|83|27|2|78,0
380,151,3,95|110|142|95,1
268,12,8,101|2|9|108|163|179|162,0
445,168,4,97|106|104|115|63|46|91,0
27,72,5,44|93|177|186|3|128|182|154,0
31,196,4,179|36|74|27|188,0
34,82,2,86|57|161|136|135|154|45|197|184,0
220,78,6,33|158|158|125|16|128|158|158|114|114|78|28|128|179|33,1
422,181,2,73|71,1
161,24,8,15|176|176|134|85|15|12|13,1
118,19,5,61|190|70|172|199|91|141|5|157|195|40|3|9|172|49,0
207,34,9,161|138|160|115|75|52|57,0
264,74,7,191|129|25|192|107|84|97|25|136|7|155|183|97|84,0
48,92,9,3|153|119|50|91,0
60,129,7,84|191|79|191|183|7|74|98|136|59,1
208,87,4,100|127|143|108|19|9|69|41|108|141,0
110,94,9,1|150|134|40|178|5,0
288,112,6,179|133|16|28|133|130|78|33,1
45,15,8,10|152|26|183|18|170|30|6|8|157|69|84|165,0
150,13,8,75|174|35|109|75|199|68|155|99|81|140|129|96|12|15,1
303,178,10,160|45|194|23|144|140|23|45|160|144|45|45,1
334,5,9,112,0
197,141,3,120|76|22,0
403,74,7,134|89|122|46|86|28|84|4|82|173|73,1
249,135,4,119|86|80|135|80|162|57|141,0
201,47,9,100|27|37|165|145|18,1
471,4,5,24|136|44,1
434,79,7,197|85|142|154|177,0
252,86,1,192|138|192|22|131|5|41|166|21|96,0
62,91,9,131|81|105|18|23|63|172|118|113|111,0
406,62,4,51|28|108|179|33|177|172|177|2|198|86|120|61,0
257,69,5,3|163,1
475,78,6,128|33|20,1
93,135,4,193|138|166,1
320,87,4,179|84|77|145|72|31|73|158|81|58|155|14|92|21|122,0
491,175,5,36|70|82|43|195|149|140|131|124|177|79,0
115,192,7,97|129|174|39|136|84|59|59|74,1
474,194,10,167|26|179|155|31|199|9|154|28|150|177|191|33|33|14,1
196,84,7,100|78|162|24|192|82,0
146,162,5,143|4|75|164|108|113|69|4|175|154|53|53|108,1
399,170,2,33|178|92|30|181|166|30|138,1
32,109,8,176|41|14|13|15|111|14|61|111|173|15|15|12,1
158,194,10,63|66|45|80|152|63|144,0
444,144,10,25|156|1|38|49|112|195|180|92|1|174|115|5,0
436,178,10,131|127|176|163|180|35|41|172|189|106|177|137|41|102|79,0
88,100,9,148|36|34|83|92|150|92|27,0
226,44,1,106|70|37|178|65|66|21|89|129|195,0
494,140,10,63|80|152|160|80|180|11|63|66|180|140|194|199,0
124,22,2,61|28|91|81|2|109|188|180,0
453,20,6,78|130|133|115|33|16|114,1
84,176,8,14|176|12|88|127|13|70|70|24|13|172|172|13|42,1
34,103,1,162|63|8|146|149|133|7,0
221,124,9,42|180,0
4,188,3,117|10|14|135|161|149|35|173|45|176,0
479,82,2,119|73|101|71|197|117|156|101|71|119|177,1
83,188,3,95|118|141|147|31|142|147|77|95,1
466,20,6,133|10|20,0
413,180,10,23|140|11|178,1
422,149,1,183|73|127|169|107|143|169|121|85|129|81|137|17|10|95,1
59,100,9,5|83|150,1
245,86,1,147|17|61|163|179|27|100|159|79|71|109|156|9|11,0
140,97,7,129|79|59|183|136,1
25,160,10,187|92|16|29|158|76|177|103|130|167,0
231,167,2,51|181|22|181|181,0
428,111,8,42,1
125,128,6,132|88|4|102|158|30,0
464,70,8,135|64|144|19|157|47|134|117|49|97|101|154|94,1
333,179,6,16|130|10|33|131|128|56,0
451,165,9,6|115|121|69|30|105,0
8,183,7,131|99|143|32|167|162|86|6|94|75,0
10,197,2,22|71|101|167,1
409,3,5,154|46|46|53|81|184|143|75|154|164|72|164|3,1
156,41,8,89|100|37|148|152|110,0
403,21,4,88|27,0
61,164,5,102|55|67|135|86|141|15|97|63|58|94|61|152|38,0
264,34,9,100|165|36|47|36|91|150|124|92|89|102|89|148|92,0
333,96,3,31|142|188|31|141|141,1
339,105,8,13|61|61|173|88|104|105|49|41|111|49|1,1
242,129,7,129|119|149|185|20|144|161|66|81|83|75|176|66|88,0
349,105,8,38|161|199,0
495,123,5,175|46|184|75|175|69,1
450,30,5,110|132|149,0
467,121,7,97|107|191|98|122|129|48|2|136|174|122|136|7,1
86,40,2,17|177|57|57|186|177|73|51|40,1
198,180,10,80|11|180|178|66|194|194|199|194|63|144|45|160,0
250,64,5,77|200|164|92|114,0
315,84,7,29|57|64|124|148|33,0
456,53,5,108|4|108|72|162|30|184|162,1
371,42,8,71,0
135,136,7,49|33|114|166|51|199|86|157|60|28|103|111|96|82|130,0
317,67,4,37|193|144|43|101|25|167|166|161|93|34|99|103,1
160,105,8,104|24|106,0
497,181,2,170|167|57|99|186|186|40|99|119|22|57|119|156,1
53,199,10,144|60|140|45|23|66|60|45|11|144|11|178|23|152|45,1
309,132,1,132|86|32,1
153,61,8,163|97|115|58|18|147,1
444,171,1,93|120|27|182|190|31|108|119|154|98|177|70|65,0
41,131,6,169|171|191|146|122,0
240,17,2,93|144|183|120|47|1|143|32|13|40,0
101,40,2,74|164|191|158|111|199|146|136|6|128|58|121,1
231,103,1,171,1
221,121,7,170|118|175|50,0
169,86,1,51|120|157|188|88|53|193|19|27|192|178|112|66|194|192,0
434,75,5,173|34|17|91|42|165|170|198,0
51,193,4,4|83|41|84,0
308,145,9,148|47|92|91|145|37|150|92|5|37|27|145|83|89,0
497,175,5,54|54|164|182|184|185|29|29|139|154|75|29|54|26|29,1
257,67,4,134|41|1|24|154|176|33|154|51,0
460,69,5,90|185|123|164|29|182|30|30|164|90|53|3,1
110,185,5,108|69|90|3|175|162|30|19|75|81|162|164,1
294,76,4,168|93|93|187|93|187|87|166|135|138|76|52|65|76|76,1
126,77,3,141|110|188|110|141,0
280,20,6,153|3|174|156|195|120|47|58|186|9|135,0
291,95,3,95|110|8|188|118|110|31|31|77|153|147,0
196,178,10,160|45|199|63|144,1
278,174,7,161|107|121|191|121|183|129|25|155|107|121|74|48|161|59,1
356,41,8,85|184|30|116|169|181,0
272,182,5,167,1
9,191,7,70,0
46,58,8,1|168|199|102|167|71|189|114,0
462,112,6,187|19|82|139|172|154|128|108|194|49|159|111|103,0
500,82,2,26|1,0
141,134,8,42|13|134|70|50|58|104|85|1|14|173,1
246,148,9,124|37|94|83|150,1
454,50,8,70|14|104|58|15,1
228,46,5,184|184|90|72|81|90|30|184|113|26,0
281,190,7,191|7|116|150|168|129|63|187|119|137|52|152|26|175|171,0
456,14,8,25|29|18|129,0
316,119,2,119|40|51|71|51|177|186,1
45,199,10,14|97|164|168|95|54|10|88|108|4,0
164,72,5,173|62|157|72|163|102,0
389,87,4,2|78|83|49,0
186,140,10,140|140|160|11|80|80|80|180|144|140,1
216,50,8,172|50|104|42|127|24|85|50,1
101,153,3,128|49|199|23|130|78|29|191|166,0
384,101,2,57|73|40|197|82|181|177|71|177|99|119|71|17|51|73,0
89,145,9,163|44|189|127|46|200|67|58|169|193|82|130,0
322,12,8,122|20|18|127|160|169|67|185|108|80|69|147|75,0
196,80,10,90,0
86,34,9,145|34|100|145|100,1
430,67,4,141|4|52|142|48|122|81|93|72|180|145,0
364,21,4,135,1
493,16,6,181|48|98|183|121|138|81|110|75|137|12|103,1
226,133,6,2|176,0
78,108,5,18|72|162|152|124|173|37|148|194|194|143|140|45|149,0
59,61,8,70|106,0
326,136,7,107|39|107|79|48|121|190|2|39|190,1
185,18,9,133|139|113|150|50|199|34|36|147|113|78|148|115,1
359,111,8,85|55|146|58|111|43|186|181|162|147|115|2|9|89,0
376,191,7,13|1|64|163|2|160|52|20|20|137|9|106|187,0
295,15,8,191|42|15|184,1
201,135,4,193|138|21|166|21|196|200,1
169,13,8,1|42|172|104|85|58|50|24|109|104|1,0
247,52,4,39|60|13|178,0
195,71,2,156|57|51|82|167|101|22|117,1
223,162,5,19|13|50|151|131,1
478,2,7,95|63|32|87|132|95|129|195|25|148|46|4|73|79,0
496,188,3,110|110|147|96|118|188,0
199,110,3,141|141|38|31|95|147|96|38|188|38|31|96|31|141,1
218,54,5,185|170|123|150|108|95|110|169|4|21|95,0
291,5,9,127|108|114|103,0
331,43,4,62|62|52|67|200|196|187|62|166|193|76,0
66,183,7,155|191|107|48|7|191|192|129,1
8,47,9,94|102|148|94|37|18,1
385,19,5,196|175,1
484,126,1,189|167|33|127|134|154|107|147|117|53|97|188|169,0
322,58,8,79|177|74|160|129,0
152,198,4,135,1
420,135,4,105|5|191|30|36|21,0
309,181,2,22|51|156|99|51|22|71|17|51|117|170|101|167|22,1
153,117,2,197|22|117,1
269,16,6,15|92|48|93|180|168|151|94|23|82|5,0
62,158,6,179|128|131|157|130|157|56|56|28|28,0
111,143,5,195|72,1
482,113,5,56|1|198|39|71|31|48|13|69,0
475,127,8,88|134|1|173|1|24|111|41|12|159|85|70|49|109,1
66,62,4,67,1
463,72,5,124|180|96|187|136|34|92|74,0
475,139,5,26|175|46|162|108|120|19|108|19|108|72|30|90|46|19,0
18,116,1,47|28,1
122,107,7,175|187|184|72|3|87|94|136|30|109|64|100|5,1
427,143,5,131|2|181|132|138|59|68|136|82|16|59|77|167|69,1
247,117,2,61|81|73|119,0
445,53,5,66|199|75|149|136|74|193|54|149|186,0
59,76,4,151|187|26|143|21|157|180|92|21|41|102|160|104,0
239,158,6,55|148|199,0
287,138,4,138|138|65|76|196|166|52|138|166|193|196,1
327,42,8,50,1
169,63,10,180|144|11|160|160|152|63|80|80|152|63|80,1
298,183,7,113|172|105|114|191|75|21|135|195|34|198|109|113|192|67,1
336,4,5,72,0
312,31,3,98|177|77|193|108|138|186|163|88|41|28,0
400,7,7,191|192|25|136|121|98|174,1
325,96,3,195|174|106|117|23|89|61|18|171|26,0
359,169,1,35|55,1
101,47,9,105|133|69|6|102|147|82|173|140|102|109|46|176,1
393,6,1,38|53|106|76|41|13|4|39,0
142,178,10,154|193|111|40|174|103|6|51|107|162|171,0
94,160,10,122|107|192|73|156|5|84|184|49|159|101,1
68,94,9,27|91|124|100|5,0
4,11,10,179|190|62,0
367,126,1,83|16|2|32|187|53|148|142|174|107|196|86|158,0
392,32,1,42|154,0
215,196,4,196|189,1
387,73,2,43|75|193|40|178|163|74|75|2|159|134|197|59|80,0
160,35,1,103|126|55|55|103|32|116|9|44|132|6|6|35|146|149,1
29,3,5,75|81|154|53|75|69|113|46|154|164|175|175|123|163|143,1
100,85,8,178|173|62|4|136|176|181|171|12|27,1
436,78,6,114|131|10|158|28|179|10|158|115|115|130|114|179,1
53,8,3,146|189|140|46|17|18|124|48|75|10,0
214,118,3,95|188|96|95|142|147|142|141|31|77|8|96|151|77|142,1
112,136,7,66|115|46|179|152|12|79|150|109|98|28|115,1
47,132,1,86|146|169|32|146|9|132|44,0
94,104,8,162|113|119|33|119|1|126|148|95|50|48|139,0
215,87,4,62|198|62|138|62,1
245,52,4,189|200|62|62|87|198|193|87|21|166|67|65,1
160,124,9,91|145|37,0
202,93,4,27|47|152|143|166|142|8,0
161,99,2,119|186|177|167|71|117|40|186,0
94,25,7,78|158|143|118|109|74|125|4|15,0
392,4,5,197|55|128|135,0
380,63,10,66|178|80|80|66|66|140|140|160|194|194|152|199,1
207,93,4,76,1
162,73,2,104|101,1
347,180,10,71|44|71|39|40|148,0
289,108,5,72|72|175|162|120|164|139,0
323,145,9,45|25|31|151|162|131|131|174|196|167|28|161|103,0
339,174,7,171|145|197,0
172,194,10,152,1
92,52,4,19|114|193|154|130|165|93|187|159|196|111|129|92|186,0
315,27,9,27|89|47|83|150|92|89|150|92|89,0
227,124,9,3|144|43,0
349,47,9,102,1
421,100,9,83|91|150|36|124|27,0
145,60,10,69|69|102|66|136|147|32|105|116|54|155|47|175,0
229,124,9,162|124|43|200|174|36|157|106,0
123,44,1,169,1
440,70,8,13|111|1|176|70|24|14|13|106|24|173|24,0
45,104,8,84|185|136|125|36|107|34|135|45|58|115|6|140,0
222,155,7,20|53|111|27|90|188|15|47|57|183|147|37|141|4,0
356,99,2,73|177|117|186|40|167|119|57|82|82|156|119,0
394,166,4,26|87|199|81|164|91|116|7|138,0
124,45,10,74|196|91|159|184|1|147|183|116|193|140|126|25|158,0
80,115,6,147|84|61|162|130|150|168|196|168|90|27|112|90|188|8,0
36,49,8,173,1
86,147,3,42|191,0
44,23,10,45|153|75|8|151|71|82|131|116|166|160|189|184|127,0
333,13,8,42|70|104|58|49|106|41,1
112,151,3,96|38,0
228,109,8,139|55,0
473,196,4,162|152|104|35|107|10|122|53|21|142,1
175,16,6,134|146|23|185|132|62|54|18|52|68|43|135|51|100,1
85,15,8,109|134|13|14|127|49|49|104|12|61|49,0
144,132,1,97|116|84|131|77|188|79,0
120,92,9,21|88|26|140|121|141|85|187|135|185|18|134|69|39,1
91,91,9,142|35|174|74|1|59|167|184|85|198|47|85,0
192,100,9,100|170|5|200|26|2|29|51|71|166|117,0
66,45,10,155|75|7|117|130|68|43|86|184|144|187|111|22|12|39,0
159,183,7,7,1
146,117,2,51|71|156|119|17|82|57|22|99|167|117|22|177,1
285,186,2,51|57|186|117|119|156|197|167|82|119|167|119,1
6,131,6,16|179|158|125|179|157|158|133|158,1
387,86,1,88|158|131|118|183|164|143|192,0
16,159,8,88|12,0
239,180,10,45|63|63|140|194|180|194|199|11|199|194|178|23,1
366,41,8,122|173|57|3|171|187|171|97|145|26|128|121,0
445,156,2,141,1
131,173,8,176,1
303,152,10,63|63,1
32,98,7,39|129|122,1
364,1,8,106|27|176|154|23|106|35|119|132|78|89|143|32|8,0
144,86,1,150|131,0
117,195,1,186|137|22|67|102|85|161|112,0
423,141,3,142|77|118|31|96|95|38|118|110|110|153,1
396,44,1,134|187|184|80|6|16|176|133|146|145|156|102|76|48|62,1
73,158,6,33|24|56|167|174|58|58|166|86|43,0
374,176,8,110|1|34|32|185|51|125|83|153|73|188|103,0
183,146,1,6|44|169|6|68,1
305,193,4,188|182|12|164|198|5|131|176|139|196|55|128|164,0
481,95,3,149|99|86|120|131|83|128|132|195|164|113|36|65,0
474,107,7,24|153|79|104|71|140|39|133|100|160|8|37|122|75|58,0
46,106,8,127|106|159|106|159|1|24|85|42|24|109,1
305,122,7,136|56|34|159|128|135|126,0
79,139,5,42|33|79|200|75|86|154|160|135|7|175|53|101,1
343,101,2,44|77|100,0
486,7,7,155|191|7|155|155|191|7|107|107|25|129|107|107|136|161,1
482,43,4,98|186|31|103|95|18,0
101,84,7,84|183|192|136|25|190|174|121|79,0
356,130,6,56|158|133|114|16|179|115|112|125|16|133|28|33,1
280,117,2,99|125|32,0
83,46,5,72|139|175|53|162|185|69|175|3|69,1
302,106,8,159|105|172|1|176|1,1
357,8,3,194,1
101,131,6,28|10|28|133|125|158|157,1
76,38,3,110|147|153|8|110|142|188|151,1
400,131,6,99|66|181|135,0
112,57,2,74|143|161|6|182|48|130|58|54|178|141,0
458,10,6,33|128|179|16|114|112|10|112,1
107,104,8,111|85|50|134|111|85,0
268,143,5,116|79,0
273,140,10,112|195|108|158|141|163,0
338,94,9,34|34|92|148|102|47|148|100|92|165|124|37|18,1
136,105,8,50|157|110|10|94|37|100|13|43|164|34|22|45|185|190,0
332,60,10,186|6|143|94|194|119|82,0
51,3,5,122,0
308,138,4,21|62|187|138,1
184,12,8,70|70|85|106|42|104|1|173|173,1
395,115,6,4|190|35|8|23|194|107|22|80|86|161|44|24|150|87,0
214,47,9,20|102|4|161,1
200,67,4,92|90|107|39|48|100,0
229,198,4,10|176|165|94|54|144|37|155|175|36,0
267,135,4,93,0
130,198,4,47|187|173|197|92|26,0
410,140,10,178|66|160|63|160|11|11|45|144|194|144,1
444,117,2,82|179|194|177|66|75|157|186|122|156|89|172,0
208,168,4,50|183|27|155|127|70|8|3|179|22|149|29,1
319,21,4,200|198|193|187|138|87|166|52|196|196,1
131,171,1,55|86|32|169|44|116|32|44|137|44|116|103|132|44,1
260,22,2,181|82|181|101|117|82|186|167|101|177|99,1
405,51,2,123|1|195|44|35|163|16|153|71,0
352,199,10,112|111|129|5|91|106|42|95,0
198,180,10,11|60|45|152|66|160|199|66|63|140,1
174,75,5,90|127|98|46|151|177|79|105,1
473,70,8,42|88|13|173|42|49|15,1
189,134,8,49|127|176|1|15|111|14|109|41,1
293,172,8,106|41|134|42|41|109|14|172|50|70|106|159|127|50,1
259,138,4,11|17|146|39|49|63|36|174|18,0
43,51,2,73|170|156,1
471,27,9,34|94|100|18|145|102|47|47,1
289,172,8,109|49|70|70,1
94,128,6,159|73|196|3,0
129,92,9,94|124|34|91|102|83|165|145|27|145|83,0
295,86,1,86|10|12|131|56|134|152,0
333,157,6,41|14|15|30|154|126,0
376,182,5,19|46|120|19|54|185|154|53|185|30|72|75|123|53|53,1
72,30,5,3|108|29|53|139,0
109,170,2,60|93|89|120|37|13|75,0
274,129,7,44|129|174|132|189|36|129|19,0
279,66,10,45|60,1
447,45,10,160|178|178|160|80|66|152,1
17,145,9,100|128|137|185|35|9|131|33|30|55,0
363,22,2,55|93|92|34|94|174|45|26|78|98|57|22|18,0
399,153,3,95|71|198|23|6|111|192|1|166,0
497,199,10,187|51|79|170|103|152|199|129|33|151,1
56,187,4,93|193,1
369,180,10,66|11|152|80|152|152|152|66|60,0
159,79,7,161|190|114|21|87|46|140|18|94|88|78|126|110|41,0
79,137,1,132|171|126|68|195|116,0
357,188,3,142|31|153|118|118|96|151|31|96|118|38|38|141|141|151,1
409,170,2,57|177|99|40|51|186|170|17|197|181|117|17|99|51|73,0
158,35,1,146|146|149|55|137|195|146|86|132|171|132|149|171|68,1
185,136,7,191|191|183|2|192|190|79|59,1
270,116,1,9|44|169|137,1
64,168,4,103|87|37|97|162|11|81|165|116|5,0
424,23,10,176|114|73|59|100,0
170,138,4,24|106|144|119|4|118|6,0
184,196,4,76|138|62|87|135|189|198|62,0
9,115,6,21|121|143|29|14|64|53|58|185|138|72|122,1
80,86,1,33|130|111|192|50|13|92|40|35|47,0
438,25,7,97|107|39|59|191|7|190|136|107|79|183|2|155|48,1
179,30,5,189|166,0
386,77,3,142|96|8|118|95|8|38|118|188|95|118|38,1
65,38,3,61|173|73|142|122|2|190|192,1
423,1,8,86|176|115|53|63|138|38|60,0
493,112,6,22|168|50|40|128|26|192,1
441,29,5,25|165|104|15|16|193|12|60|3|12|163|153|67,0
90,156,2,24|41|43|98|173|85|66|112|16,0
365,191,7,171|68|46|11|62|117|13,0
87,120,5,67,0
143,119,2,197|197|181|73|17|22|181|181|71|167|99,1
35,27,9,151|120|12|44|199|192|184|103,0
479,26,5,120|3|3|69|108|75|53|139|81|26|163|54|143|69,1
378,15,8,104|12|58|159|42|12|134|1|106|134|111|1|172,1
45,99,2,18|75|73|44|92|69|119|59|63|178|157|154|76|178,0
376,67,4,38|134|72|143|129|173|8|103|143|85,0
150,86,1,4|24|108|42|22|71|49|108|12|197|183|174|35|143|3,0
361,93,4,61|33|137|191|114|102|107|32|41|148|118|47|4|38,0
366,116,1,59|151|78,0
161,103,1,92|173|50|21|57,0
383,165,9,44|6|1|84|122,0
145,135,4,139|109|84|52|194|32|56|150|106|47,0
269,135,4,181|46|18|119|65|184|193|2|39|121|68|1,0
495,83,9,89|145|100|145|34|145|165|165|36|89|102|18,0
341,123,5,108|123|3|75|154|182,1
354,45,10,127|17|166|58|68|54|85|180|137|15|178|89|138|74,0
48,4,5,53|123|108|120|163|69|53|81|139|75|54|4,1
236,124,9,102|169|179|33|42|72|141,0
4,169,1,169,1
321,125,6,172,0
491,32,1,113|21|133|57|76|125|46|69|73|71|141|31|182|144,0
6,31,3,57|64|135|131|5|174|118|52|23|98|140,0
11,21,4,153|199|121|45|17|149|116|154|198|167|101|138|126,1
96,74,7,155|97|2,1
274,31,3,156|107|179|76|61|16|44|9,0
273,121,7,129|174|121|161|129|192,1
262,34,9,83|89|91|34|92,1
415,71,2,170|71|99|51|167|99|73|170|186|181,0
284,22,2,57|82|167|177|17|177,1
72,11,10,80|199|140|23|11|140,1
155,80,10,14|149|51|50|144|121|129|132|128|112|104|154|69|65|49,1
105,30,5,46|75|185|54|162|29,1
306,188,3,95|77|153|188|188|147|77|77|95|118,0
43,183,7,77|111|62|61|76|32|46,1
210,84,7,98,1
40,66,10,80|194|140|23|144|199|45|199|11|152,1
465,162,5,135|103|101|148|90|138,0
278,58,8,49|88|61|41|134|41|104|127|15|15|173|176|49|41,1
321,44,1,138|53|115|198|108|29|147|89|144,0
16,1,8,124|140|183|153|63|194|96,0
432,145,9,152|28|92|92|88|92|191|102|174|96|95,0
321,187,4,39|15|162,0
100,80,10,112,0
214,94,9,91|102|92|83|5|100|148|148|145,0
115,147,3,118|31|118|147|188|151|77|142|142|38,1
376,148,9,100|83|89|148|36|100|124|92|124|102|91|18|124|145|37,1
86,26,5,54|75|53|182|175|69|53|163|139,1
363,43,4,138|200|198|187|67|138|138|135|52|67|93|138|76|187|198,1
97,37,9,165|94,0
68,160,10,159|40|18|56|38|34|93|161|139,0
137,78,6,112|133|131|133|20|179|158|133|125|114|33|16|179|28|78,1
223,44,1,79|111|90|71|184,0
130,131,6,102|50|96|137|188,1
428,191,7,161|192|39|183|84|121|59|7|155|7|98|48|191,0
224,138,4,156|200|169,1
7,61,8,81|100|191|85|5,1
292,135,4,99|91|194|7|36|160|190|126|64|42|169,0
301,30,5,29|26|19|90|4|53|163|154|64|3|29|108|81,1
429,126,1,84|184|162|159|24|79|167|27|144|105|146|135|19,0
65,188,3,147|95|142|110|110|77|142|77|153|38|77|31,1
473,32,1,27|73|141|17,0
390,7,7,90|126|168|52,1
490,186,2,20|116|47|14|179|174|101,0
461,166,4,151,0
412,165,9,165|148|165|37|100|37|91|165|91,1
1,31,3,62|165|18|108|63|182|134|14|123|34|112,0
237,85,8,89|162|14|57|117|49|151|12|53|118|171|71|54|186,0
257,6,1,184|125|120|22|36|140|137|123|42|17|18|25,0
390,36,9,180|66|80|109|112,0
149,100,9,70|76|141|79|80|75|110|9|76|154|66|108|60,0
389,153,3,197|114|40|200|193|85|69,0
366,133,6,71|84|181|115|113,0
23,44,1,44|68|171|137|149|103|32|116|149|9|6|149|126,1
343,86,1,103|68|171|86|35|149|32|195|132|103,1
116,167,2,123|96|75|193,0
63,109,8,13|88,0
226,38,3,151|38|8|151|118|147|151|96,0
153,33,6,10|16|125|114|16|158|20|128|20,1
445,93,4,11,0
399,146,1,190|25|8|59|28|185|68|44|106|87|1|192,0
347,178,10,73|151|140|155,1
292,124,9,36|148|102,1
197,53,5,123|66|178|123|103|141|160|80|147|160|134|24|39|7,0
139,182,5,17,0
25,145,9,94|165|83|102|91|91|27|91|34|124|102,0
434,179,6,56|114|16|78|78|56|78|10,1
115,147,3,38|141|31|147|8|141|110|118|77|153|31|188|8|95,1
264,58,8,80|5|18|6|164|23|37|160|87,0
225,83,9,103|175|180|150|1|146|33|175|23|26|104|109|68|97,0
357,48,7,25|2|98|107|59|7|25|155|122,1
273,37,9,191|119|38|2|135,0
371,37,9,92|91|89|124|124|91|145|18,1
312,125,6,196|103|25|26|7|45|54|190|163|1|68|62|91,0
78,104,8,164|168|70|89|126|182|155|170|159|36|43|178|90,0
97,112,6,43|198|5,0
383,62,4,6|35|144|166|9|3|99|161|154|5|198|57|46|72|152,0
160,24,8,112|155,0
86,33,6,17|133,0
178,73,2,40|71,1
375,142,3,63|63|76|70|111|11|169|33|74|117,0
445,50,8,84|180|172|43|149|66|153|105|65|192|49,1
173,40,2,22|156|22|82|51|82|82|197|156|22|101|170|101|119|101,1
485,189,4,87|200|67|198|21,1
148,88,8,23|3|79|29|22|18|55|36|29|61|51|194,0
344,11,10,122|55|151|37|177|72|14|71,1
490,75,5,154|154|154|29|163|46|29|4|29|26|175,1
31,193,4,174|86|29|142|189|4|41|128|13,0
379,66,10,152|140|178|140|80|180|199|180,1
66,84,7,161|134|138|176|16|93|20|145|107|87|164|170|64,0
26,153,3,147|141,1
128,7,7,29|8,0
66,161,7,43|79|135|132|149|123|194|84|41,1
387,171,1,9|6|32|68|103,1
249,154,5,26|3|164|72|163|120|184|29|175|113|162|162|113|81|163,0
334,128,6,49|124|160|91|198|33|43|61|195,0
483,83,9,150|5|92|94,0
476,184,5,162|72|175|3|19|29|108|19|46|53|53|4|46,1
139,63,10,140|45|200,0
48,135,4,138|187|138|200|76|187|62|21|187|65|21|168|166|168,0
7,32,1,197|190|185|22|106|191,0
94,194,10,148|179|9|76,0
318,73,2,124,1
206,175,5,46|54|4|162|123,1
465,32,1,134|87|77,0
454,191,7,39|39|39|192|2|122|39|2,0
318,165,9,83|124|34|34|100|34|92|94,1
97,1,8,5|56|105|184|131|17|153|153|194|41|168|75|72|127|107,1
326,194,10,108|160|145|96,0
244,190,7,131|189,0
314,63,10,152|60|23|23,1
130,84,7,17|67|3|147,0
72,86,1,41|28|37|93|191|95|35|78|172|197|124|174|163,0
38,161,7,118|40|133|149|1|100|76|164|172,0
